time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-08-06T22:07:20.769Z,37.1354,-117.3161,9.1209,0.4,ml,4,259.33,0.138,0.0875,nn,nn00505797,2015-08-10T15:16:20.205Z,"55km WNW of Beatty, Nevada",earthquake
2015-08-06T22:01:52.000Z,59.6923,-153.4675,140.8,2.4,ml,,,,0.91,ak,ak11670703,2015-08-06T22:18:14.242Z,"81km E of Old Iliamna, Alaska",earthquake
2015-08-06T22:00:22.000Z,60.4722,-143.0654,16.3,1.3,ml,,,,0.73,ak,ak11670701,2015-08-06T22:28:55.779Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T21:58:33.550Z,35.251,-118.5828333,10.114,0.82,ml,9,82,0.08897,0.07,ci,ci37221999,2015-08-06T23:09:22.117Z,"18km NW of Tehachapi, California",earthquake
2015-08-06T21:56:52.950Z,19.4073334,-155.2818298,2.04,1.94,ml,19,58,0.004753,0.18,hv,hv61000141,2015-08-06T22:02:35.890Z,"5km WSW of Volcano, Hawaii",earthquake
2015-08-06T21:53:34.900Z,37.5785,-119.0346667,5.46,0.43,md,6,299,0.02712,0.01,nc,nc72501801,2015-08-06T22:54:46.260Z,"9km SW of Mammoth Lakes, California",earthquake
2015-08-06T21:42:11.910Z,36.9808333,-97.4968333,4.7,2.1,ml,15,79,0.03543,0.04,ismpkansas,ismpkansas70126638,2015-08-07T18:34:07.195Z,"11km ESE of Caldwell, Kansas",earthquake
2015-08-06T21:42:02.760Z,38.7371667,-122.8201667,4.96,0.82,md,27,200,0.0528,0.09,nc,nc72501791,2015-08-08T06:56:05.480Z,"7km SW of The Geysers, California",earthquake
2015-08-06T21:37:10.810Z,40.3211667,-121.6728333,4.56,0.97,md,11,107,0.1024,0.09,nc,nc72501786,2015-08-06T22:29:07.350Z,"26km SE of Shingletown, California",earthquake
2015-08-06T21:36:58.330Z,0.8074,-28.5322,10,5.1,mb,,55,9.878,0.76,us,us10002zye,2015-08-07T05:39:34.400Z,"Central Mid-Atlantic Ridge",earthquake
2015-08-06T21:33:34.220Z,40.3176667,-121.6713333,4.85,0.46,md,7,191,0.1026,0.08,nc,nc72501781,2015-08-06T22:16:02.700Z,"26km SE of Shingletown, California",earthquake
2015-08-06T21:30:28.180Z,34.122,-116.644,10.613,1.16,ml,40,39,0.08333,0.12,ci,ci37221991,2015-08-06T23:55:07.946Z,"10km NW of Morongo Valley, California",earthquake
2015-08-06T21:25:37.490Z,37.8655,-122.2448333,9.12,1.02,md,19,62,0.009495,0.05,nc,nc72501771,2015-08-07T01:26:51.200Z,"2km ESE of Berkeley, California",earthquake
2015-08-06T21:20:00.660Z,35.8078,-97.316,8.21,2,mb_lg,,58,0.113,0.26,us,us10002zyj,2015-08-07T18:34:28.063Z,"12km SE of Guthrie, Oklahoma",earthquake
2015-08-06T21:15:42.310Z,38.841835,-122.8304977,2.03,0.95,md,13,102,0.005068,0.04,nc,nc72501766,2015-08-06T21:17:14.880Z,"9km WNW of Cobb, California",earthquake
2015-08-06T21:15:14.350Z,49.3241667,-120.5546667,0.016,2.36,md,10,259,0.8757,0.38,uw,uw61063016,2015-08-07T19:47:18.527Z,"15km SSW of Princeton, Canada",explosion
2015-08-06T21:09:08.630Z,38.8063316,-122.7901688,1.29,1.09,md,14,88,0.004331,0.05,nc,nc72501761,2015-08-06T21:10:44.810Z,"4km NW of The Geysers, California",earthquake
2015-08-06T21:00:13.606Z,37.3243,-114.6427,0.1785,1.04,ml,4,179.9,0.335,0.0754,nn,nn00505795,2015-08-10T15:09:30.668Z,"34km SSW of Caliente, Nevada",earthquake
2015-08-06T20:58:38.000Z,60.4894,-143.0455,12.3,1.1,ml,,,,0.39,ak,ak11670666,2015-08-06T21:16:06.891Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T20:53:26.300Z,19.1842,-66.3701,86,3.2,Md,8,252,0.90819675,0.31,pr,pr15218028,2015-08-07T04:55:56.999Z,"79km N of Brenas, Puerto Rico",earthquake
2015-08-06T20:47:41.420Z,38.8426666,-122.80233,2.22,0.43,md,8,133,0.01028,0.01,nc,nc72501751,2015-08-06T20:49:15.670Z,"7km WNW of Cobb, California",earthquake
2015-08-06T20:47:04.890Z,36.0353333,-117.779,3.057,0.65,ml,13,95,0.01504,0.17,ci,ci37221975,2015-08-06T23:21:42.296Z,"15km E of Coso Junction, California",earthquake
2015-08-06T20:40:21.870Z,36.0335,-117.776,3.217,0.91,ml,18,96,0.01201,0.09,ci,ci37221967,2015-08-06T23:44:05.241Z,"16km E of Coso Junction, California",earthquake
2015-08-06T20:26:47.000Z,60.4928,-143.0403,6.9,1.2,ml,,,,0.56,ak,ak11670659,2015-08-06T20:46:42.315Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T20:11:10.000Z,60.4937,-143.0609,8.4,1.1,ml,,,,0.41,ak,ak11670658,2015-08-06T20:25:18.051Z,"59km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T19:58:46.000Z,60.4898,-143.0607,0.2,1,ml,,,,0.21,ak,ak11670632,2015-08-06T20:14:35.651Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T19:52:00.590Z,37.3243333,-122.1023333,0.02,1.46,md,20,64,0.01235,0.06,nc,nc72501741,2015-08-07T03:27:59.748Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-08-06T19:39:59.200Z,18.7255,-64.9981,4,2.9,Md,3,248.4,0.49587004,0.23,pr,pr15218027,2015-08-07T03:42:34.134Z,"43km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-08-06T19:30:25.930Z,37.6348333,-118.8763333,8.18,0.36,md,12,97,0.01887,0.03,nc,nc72501731,2015-08-06T20:41:40.670Z,"8km E of Mammoth Lakes, California",earthquake
2015-08-06T19:28:40.900Z,34.3398333,-116.852,0.019,1.27,ml,14,85,0.02189,0.17,ci,ci37221911,2015-08-07T00:02:34.217Z,"9km N of Big Bear City, California",quarry blast
2015-08-06T19:27:18.000Z,60.4925,-143.0182,0,1.1,ml,,,,0.34,ak,ak11670630,2015-08-06T19:39:03.575Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T19:18:25.000Z,60.4932,-143.0508,12.1,1.4,ml,,,,0.65,ak,ak11670623,2015-08-06T19:39:02.550Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T19:15:57.380Z,33.6708333,-117.258,0.024,0.64,ml,18,101,0.08785,0.18,ci,ci37221903,2015-08-06T23:41:14.493Z,"6km E of Lake Elsinore, California",quarry blast
2015-08-06T19:09:03.000Z,61.1185,-151.8079,108.4,2.4,ml,,,,0.54,ak,ak11670614,2015-08-06T19:28:20.046Z,"55km NNW of Nikiski, Alaska",earthquake
2015-08-06T19:07:38.000Z,34.3361667,-116.8468333,0.017,1.12,ml,28,78,0.01992,0.14,ci,ci37221895,2015-08-06T23:35:33.142Z,"8km N of Big Bear City, California",quarry blast
2015-08-06T19:03:36.880Z,32.773,-116.8848333,0.012,1.54,ml,18,77,0.06119,0.22,ci,ci37221887,2015-08-06T23:33:09.577Z,"6km ENE of Rancho San Diego, California",quarry blast
2015-08-06T19:00:10.000Z,60.4927,-143.0091,0.4,0.9,ml,,,,0.56,ak,ak11670612,2015-08-06T19:17:28.643Z,"57km NNW of Cape Yakataga, Alaska",earthquake
2015-08-06T18:59:31.000Z,64.9563,-147.2153,8.2,1.5,ml,,,,0.61,ak,ak11670587,2015-08-06T19:17:32.792Z,"23km NE of Badger, Alaska",earthquake
2015-08-06T18:58:25.000Z,60.5038,-149.0915,6.7,1.5,ml,,,,0.99,ak,ak11670584,2015-08-06T19:17:31.805Z,"37km SW of Whittier, Alaska",earthquake
2015-08-06T18:53:21.248Z,37.3589,-114.6549,4.3233,0.92,ml,4,287.03,0.319,0.1223,nn,nn00505793,2015-08-10T15:00:10.468Z,"31km SSW of Caliente, Nevada",earthquake
2015-08-06T18:42:30.130Z,38.810833,-122.8239975,2.57,0.89,md,14,101,0.004498,0.02,nc,nc72501726,2015-08-06T18:44:05.830Z,"6km WNW of The Geysers, California",earthquake
2015-08-06T18:38:38.810Z,40.3163333,-121.6701667,4.98,0.47,md,7,192,0.1032,0.07,nc,nc72501721,2015-08-06T20:38:09.400Z,"26km SE of Shingletown, California",earthquake
2015-08-06T18:37:40.000Z,18.843,-64.7345,47,2.9,Md,5,252,0.47071721,0.15,pr,pr15218026,2015-08-07T02:40:20.609Z,"48km NNW of Road Town, British Virgin Islands",earthquake
2015-08-06T18:30:15.000Z,60.5611,-142.6802,15,0.8,ml,,,,0.3,ak,ak11670581,2015-08-06T18:45:18.390Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2015-08-06T18:26:40.000Z,60.4891,-143.0389,5.8,1,ml,,,,0.87,ak,ak11670580,2015-08-06T18:45:17.390Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T18:07:45.460Z,34.048,-117.3583333,0.021,1.06,ml,16,97,0.05618,0.26,ci,ci37221855,2015-08-06T23:28:59.277Z,"4km SE of Bloomington, California",quarry blast
2015-08-06T18:07:02.000Z,62.9026,-149.7441,77.1,1.8,ml,,,,0.72,ak,ak11670574,2015-08-06T18:23:50.363Z,"67km NNE of Talkeetna, Alaska",earthquake
2015-08-06T18:04:21.000Z,63.6325,-147.1834,1.9,1.3,ml,,,,0.71,ak,ak11670572,2015-08-06T18:23:47.838Z,"84km WSW of Delta Junction, Alaska",earthquake
2015-08-06T18:03:46.400Z,35.0571667,-118.3431667,0.007,1.34,ml,13,62,0.06643,0.11,ci,ci37221847,2015-08-06T23:11:30.406Z,"13km SE of Tehachapi, California",quarry blast
2015-08-06T17:57:43.130Z,37.6358333,-118.8751667,9,1.22,md,24,90,0.01921,0.04,nc,nc72501711,2015-08-10T14:56:52.642Z,"6km ESE of Mammoth Lakes, California",earthquake
2015-08-06T17:57:17.810Z,35.7656667,-116.0768333,5.403,1.31,ml,13,65,0.2094,0.13,ci,ci37221839,2015-08-07T00:00:14.290Z,"16km SE of Tecopa, California",earthquake
2015-08-06T17:55:24.260Z,37.619,-118.8641667,10.05,0.48,md,8,174,0.0009638,0.03,nc,nc72501716,2015-08-06T20:29:37.560Z,"10km ESE of Mammoth Lakes, California",earthquake
2015-08-06T17:52:48.700Z,44.6855,-111.9345,0.2,1.2,mc,6,176.399985888001,0.1976294,0.53,mb,mb31498,2015-08-06T17:49:18.707Z,"52km E of Lima, Montana",earthquake
2015-08-06T17:49:43.000Z,60.4915,-143.0257,4.9,1.1,ml,,,,0.36,ak,ak11670566,2015-08-06T18:02:38.633Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:48:50.000Z,60.4948,-143.0422,0.8,1,ml,,,,0.47,ak,ak11670565,2015-08-06T18:02:37.597Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:47:48.000Z,60.4919,-143.0606,8.1,1,ml,,,,1.2,ak,ak11670563,2015-08-06T18:02:40.376Z,"58km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:45:37.000Z,60.5166,-143.0148,9.3,2.5,ml,,,,0.53,ak,ak11670559,2015-08-07T01:48:06.610Z,"59km NNW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:39:44.000Z,60.5113,-143.0212,0.3,3,ml,,,,0.66,ak,ak11670550,2015-08-07T01:42:24.809Z,"59km NNW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:36:52.160Z,37.6458333,-118.9251667,7.26,0.22,md,11,125,0.02649,0.03,nc,nc72501706,2015-08-06T20:22:05.930Z,"4km E of Mammoth Lakes, California",earthquake
2015-08-06T17:30:55.630Z,40.3168333,-121.672,4.48,0.56,md,6,191,0.1019,0.1,nc,nc72501701,2015-08-06T20:17:34.770Z,"26km SE of Shingletown, California",earthquake
2015-08-06T17:26:04.000Z,64.4846,-149.3932,15.6,2.8,ml,,,,0.69,ak,ak11670519,2015-08-07T01:28:34.996Z,"17km SW of North Nenana, Alaska",earthquake
2015-08-06T17:19:47.000Z,60.4738,-143.0155,13,1.1,ml,,,,0.41,ak,ak11670518,2015-08-06T17:30:32.419Z,"55km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T17:18:04.680Z,37.687,-122.4238333,2.17,1.2,md,21,69,0.01006,0.06,nc,nc72501691,2015-08-07T02:22:35.440Z,"2km WNW of Brisbane, California",earthquake
2015-08-06T17:06:47.000Z,58.2385,-154.0024,74.4,1.8,ml,,,,0.54,ak,ak11670517,2015-08-06T17:16:43.912Z,"77km N of Larsen Bay, Alaska",earthquake
2015-08-06T17:04:47.500Z,34.2978333,-117.142,6.321,1.63,ml,59,41,0.1009,0.19,ci,ci37221807,2015-08-06T19:19:01.500Z,"7km NE of Lake Arrowhead, California",earthquake
2015-08-06T17:02:55.560Z,40.325,-121.6775,6.3,0.49,md,9,107,0.1,0.15,nc,nc72501686,2015-08-06T20:14:34.750Z,"25km SE of Shingletown, California",earthquake
2015-08-06T17:02:43.810Z,38.812,-122.8216667,2.69,0.62,md,23,94,0.00665,0.02,nc,nc72501681,2015-08-10T23:31:32.490Z,"6km NW of The Geysers, California",earthquake
2015-08-06T17:01:03.720Z,38.8084984,-122.8233337,2.64,1.22,md,21,103,0.01722,0.02,nc,nc72501676,2015-08-06T17:02:40.040Z,"6km WNW of The Geysers, California",earthquake
2015-08-06T17:00:28.000Z,19.4174,-64.5915,60,3.2,Md,5,298.8,0.93873947,0.05,pr,pr15218025,2015-08-07T01:03:24.425Z,"110km N of Road Town, British Virgin Islands",earthquake
2015-08-06T17:00:25.420Z,32.9186667,-116.2841667,5.397,0.96,ml,16,90,0.02699,0.2,ci,ci37221799,2015-08-06T23:04:41.920Z,"25km ENE of Pine Valley, California",earthquake
2015-08-06T16:57:48.410Z,33.5886667,-116.8161667,9.548,0.59,ml,21,75,0.04375,0.22,ci,ci37221791,2015-08-06T19:17:48.095Z,"14km WNW of Anza, California",earthquake
2015-08-06T16:51:09.830Z,33.9451667,-116.8593333,6.539,0.84,ml,39,78,0.06997,0.17,ci,ci37221783,2015-08-06T22:58:45.747Z,"3km NE of Banning, California",earthquake
2015-08-06T16:44:22.330Z,19.3986664,-155.2621613,2.67,1.82,md,22,49,0.003678,0.11,hv,hv60999816,2015-08-06T16:47:18.490Z,"4km SW of Volcano, Hawaii",earthquake
2015-08-06T16:44:19.000Z,60.521,-142.9943,7.9,2.1,ml,,,,0.62,ak,ak11670505,2015-08-06T17:05:22.263Z,"59km NNW of Cape Yakataga, Alaska",earthquake
2015-08-06T16:42:14.000Z,60.155,-141.233,0.1,1.6,ml,,,,0.89,ak,ak11670506,2015-08-06T16:54:59.817Z,"67km E of Cape Yakataga, Alaska",earthquake
2015-08-06T16:41:17.650Z,52.1174,-169.3547,44.99,4,mb,,211,0.908,1.38,us,us10002zuu,2015-08-07T16:27:47.281Z,"97km SSW of Nikolski, Alaska",earthquake
2015-08-06T16:33:30.000Z,59.7681,-151.4722,48.3,1.5,ml,,,,0.74,ak,ak11670500,2015-08-06T16:55:05.103Z,"10km WNW of Fritz Creek, Alaska",earthquake
2015-08-06T16:22:51.220Z,33.5456667,-116.4095,9.884,0.2,ml,10,174,0.0765,0.08,ci,ci37221767,2015-08-06T17:46:24.158Z,"16km SW of La Quinta, California",earthquake
2015-08-06T16:16:37.827Z,39.2095,-119.7543,9.1045,0.46,ml,5,130.62,0.118,0.1386,nn,nn00505790,2015-08-10T14:50:36.158Z,"5km NNE of Carson City, Nevada",earthquake
2015-08-06T16:14:35.350Z,38.7644997,-122.7421646,3.06,0.84,md,9,124,0.0119,0.02,nc,nc72501661,2015-08-06T16:16:11.640Z,"1km SE of The Geysers, California",earthquake
2015-08-06T16:13:45.200Z,36.9785,-97.5087,0.999,2.6,ml,,58,,0.59,us,us10002zw4,2015-08-07T17:07:06.949Z,"10km SE of Caldwell, Kansas",earthquake
2015-08-06T16:05:30.000Z,60.4738,-143.0746,15.4,0.8,ml,,,,0.3,ak,ak11670498,2015-08-06T16:23:13.980Z,"57km NW of Cape Yakataga, Alaska",earthquake
2015-08-06T15:57:54.170Z,40.3158333,-121.6723333,4.97,0.47,md,7,193,0.1015,0.11,nc,nc72501656,2015-08-06T20:10:32.710Z,"26km SE of Shingletown, California",earthquake
2015-08-06T15:45:38.190Z,47.2961667,-122.798,27.801,1.75,ml,11,120,0.119,0.14,uw,uw61049977,2015-08-06T16:28:02.700Z,"3km NW of Home, Washington",earthquake
2015-08-06T15:44:41.000Z,60.5784,-141.6163,10.9,1.5,ml,,,,0.57,ak,ak11670496,2015-08-06T16:00:41.198Z,"72km NE of Cape Yakataga, Alaska",earthquake
2015-08-06T15:43:42.626Z,41.8613,-119.635,8.3427,2.62,ml,5,122.96,0.151,0.1167,nn,nn00505309,2015-08-07T16:11:40.040Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-06T15:30:53.000Z,64.7207,-149.1426,18,1,ml,,,,0.39,ak,ak11670494,2015-08-06T15:50:08.829Z,"15km N of North Nenana, Alaska",earthquake
2015-08-06T15:27:28.000Z,60.7404,-147.3533,19.4,1.6,ml,,,,0.73,ak,ak11670491,2015-08-06T15:39:41.693Z,"69km SW of Valdez, Alaska",earthquake
2015-08-06T15:22:34.120Z,36.497,-97.743,5,2.8,ml,,,,0.73,us,us10002z7w,2015-08-07T14:57:47.526Z,"16km NE of Enid, Oklahoma",earthquake
2015-08-06T15:07:42.080Z,37.2921667,-112.8671667,19.33,2.09,ml,18,56,0.216,0.14,uu,uu60119417,2015-08-10T17:20:10.370Z,"33km NNE of Hildale, Utah",earthquake
2015-08-06T15:02:29.600Z,40.3238333,-121.6916667,8.97,1.39,md,11,109,0.08935,0.05,nc,nc72501646,2015-08-06T17:26:20.320Z,"25km SE of Shingletown, California",earthquake
2015-08-06T14:57:29.000Z,50.2246,178.7837,15.6,3.2,ml,,,,0.45,ak,ak11670488,2015-08-07T01:31:14.306Z,"188km SW of Amatignak Island, Alaska",earthquake
2015-08-06T14:55:05.676Z,38.5488,-119.3416,4.8328,0.7,ml,5,125.4,0.088,0.125,nn,nn00505785,2015-08-10T14:44:12.006Z,"26km S of Smith Valley, Nevada",earthquake
2015-08-06T14:51:00.720Z,33.2711667,-116.7731667,12.266,0.58,ml,18,110,0.03711,0.11,ci,ci37221663,2015-08-06T22:55:09.291Z,"3km NNW of Lake Henshaw, California",earthquake
2015-08-06T14:44:38.500Z,32.4698333,-115.5998333,1.285,1.58,ml,16,216,0.2085,0.26,ci,ci37221655,2015-08-06T22:51:02.185Z,"12km S of Progreso, B.C., MX",earthquake
2015-08-06T14:43:57.000Z,62.9994,-151.6607,0.1,1.2,ml,,,,0.97,ak,ak11670483,2015-08-06T15:05:53.646Z,"109km NW of Talkeetna, Alaska",earthquake
2015-08-06T14:29:52.800Z,18.0597,-66.7421,27,2.2,Md,8,154.8,0.13025572,0.12,pr,pr15218021,2015-08-06T17:31:08.088Z,"1km ESE of Santo Domingo, Puerto Rico",earthquake
2015-08-06T14:23:57.000Z,60.699,-147.3548,10.7,2.1,ml,,,,0.89,ak,ak11670477,2015-08-06T14:44:35.277Z,"72km SW of Valdez, Alaska",earthquake
2015-08-06T14:18:30.920Z,37.634,-118.882,8.49,0.32,md,17,95,0.0157,0.04,nc,nc72501631,2015-08-06T19:13:16.000Z,"8km ESE of Mammoth Lakes, California",earthquake
2015-08-06T14:15:39.670Z,37.638,-118.8991667,6.55,0.3,md,11,107,0.006646,0.03,nc,nc72501626,2015-08-06T19:02:42.780Z,"6km E of Mammoth Lakes, California",earthquake
2015-08-06T14:14:19.700Z,37.6316667,-118.8751667,8.73,0.62,md,13,101,0.02139,0.03,nc,nc72501621,2015-08-06T18:56:11.280Z,"8km ESE of Mammoth Lakes, California",earthquake
2015-08-06T14:12:33.000Z,19.4344,-64.6656,25,3.3,Md,7,288,0.97018051,0.2,pr,pr15218024,2015-08-06T22:15:13.198Z,"112km N of Road Town, British Virgin Islands",earthquake
2015-08-06T14:09:49.540Z,37.6398333,-118.8905,6.7,0.3,md,14,81,0.006784,0.05,nc,nc71096014,2015-08-06T18:49:39.670Z,"7km E of Mammoth Lakes, California",earthquake
2015-08-06T14:09:32.820Z,38.7646675,-122.73983,3.09,0.9,md,10,112,0.01248,0.04,nc,nc72501606,2015-08-06T14:11:06.820Z,"2km SE of The Geysers, California",earthquake
2015-08-06T14:07:43.260Z,37.6373333,-118.8753333,9.21,0.35,md,15,126,0.01847,0.03,nc,nc72501611,2015-08-06T18:44:37.840Z,"8km E of Mammoth Lakes, California",earthquake
2015-08-06T14:05:27.000Z,63.3847,-151.2813,2,1.3,ml,,,,0.64,ak,ak11670472,2015-08-06T14:13:00.991Z,"116km W of Cantwell, Alaska",earthquake
2015-08-06T13:54:35.000Z,61.6231,-148.2073,29.7,1.1,ml,,,,0.3,ak,ak11670469,2015-08-06T14:02:33.961Z,"39km E of Lazy Mountain, Alaska",earthquake
2015-08-06T13:47:26.930Z,33.7655,-116.0783333,7.541,0.7,ml,16,102,0.1145,0.08,ci,ci37221631,2015-08-06T22:25:36.998Z,"13km NE of Coachella, California",earthquake
2015-08-06T13:43:43.690Z,37.6131667,-118.8675,11.72,0.86,md,21,100,0.006845,0.1,nc,nc72501601,2015-08-06T17:33:52.000Z,"10km ESE of Mammoth Lakes, California",earthquake
2015-08-06T13:39:19.616Z,41.8657,-119.6313,8.2005,1.55,ml,5,222.38,0.151,0.1404,nn,nn00505321,2015-08-07T02:38:40.470Z,"69km ESE of Lakeview, Oregon",earthquake
2015-08-06T13:31:30.920Z,38.840332,-122.8806686,3.3,1.19,md,10,112,0.003027,0.06,nc,nc72501591,2015-08-06T13:33:06.520Z,"12km ENE of Cloverdale, California",earthquake
2015-08-06T13:28:59.970Z,19.3591667,-155.063,7.538,1.37,md,36,167,0.04403,0.11,hv,hv60999666,2015-08-06T20:25:42.550Z,"17km S of Fern Acres, Hawaii",earthquake
2015-08-06T13:13:50.500Z,38.7965012,-122.7486649,2.31,0.37,md,8,82,0.0162,0.01,nc,nc72501586,2015-08-06T13:15:26.380Z,"2km NNE of The Geysers, California",earthquake
2015-08-06T13:10:27.840Z,-53.488,23.7175,9.79,5.1,mb,,72,21.202,0.96,us,us10002z3h,2015-08-06T21:13:08.413Z,"South of Africa",earthquake
2015-08-06T13:08:25.960Z,38.4198333,-119.266,7.27,1.93,md,17,126,0.1593,0.16,nc,nc72501581,2015-08-07T23:27:01.380Z,"18km N of Bridgeport, California",earthquake
2015-08-06T12:58:30.980Z,32.8053333,-116.0535,7.366,2.2,ml,45,53,0.1079,0.19,ci,ci37221623,2015-08-06T22:14:41.050Z,"10km NW of Ocotillo, California",earthquake
2015-08-06T12:57:18.730Z,33.5788333,-116.8148333,10.218,1.37,ml,51,30,0.04487,0.18,ci,ci37221607,2015-08-06T14:13:58.500Z,"13km WNW of Anza, California",earthquake
2015-08-06T12:54:44.000Z,60.2235,-141.2309,4.6,1.7,ml,,,,1.14,ak,ak11670461,2015-08-06T13:06:34.750Z,"68km ENE of Cape Yakataga, Alaska",earthquake
2015-08-06T12:51:09.320Z,33.871,-117.1015,15.487,1.33,ml,15,75,0.05401,0.11,ci,ci37221599,2015-08-06T14:12:31.294Z,"9km NNE of Nuevo, California",earthquake
2015-08-06T12:43:47.100Z,19.2031,-65.2276,71,2.9,Md,4,277.2,0.89202708,0.07,pr,pr15218023,2015-08-06T20:46:28.108Z,"99km N of Culebra, Puerto Rico",earthquake
2015-08-06T12:43:35.900Z,37.6113333,-118.8761667,8.88,0.3,md,17,107,0.01298,0.11,nc,nc72501561,2015-08-06T18:37:36.290Z,"9km ESE of Mammoth Lakes, California",earthquake
2015-08-06T12:42:08.600Z,47.5633333,-122.6963333,21.332,0.12,md,5,269,0.06375,0.09,uw,uw61049942,2015-08-06T20:55:19.280Z,"2km WNW of Navy Yard City, Washington",earthquake
2015-08-06T12:41:04.160Z,33.6116667,-116.8558333,16.924,0.48,ml,12,157,0.01948,0.08,ci,ci37221591,2015-08-06T22:46:22.056Z,"16km SSE of Valle Vista, California",earthquake
2015-08-06T12:36:39.620Z,46.8498333,-121.8755,8.248,2.27,ml,12,146,0.03838,0.1,uw,uw61049937,2015-08-06T20:32:16.930Z,"29km E of Eatonville, Washington",earthquake
2015-08-06T12:34:07.810Z,30.3841,94.823,34.51,4.8,mb,,116,5.469,0.73,us,us10002z3b,2015-08-06T20:36:54.556Z,"57km S of Domartang, China",earthquake
2015-08-06T12:28:49.410Z,37.6343333,-118.8756667,9.18,1.39,md,27,85,0.01834,0.04,nc,nc72501556,2015-08-07T02:49:09.367Z,"8km E of Mammoth Lakes, California",earthquake
2015-08-06T12:21:18.000Z,57.4787,-156.4492,14.4,2.4,ml,,,,1.15,ak,ak11670439,2015-08-06T12:35:12.510Z,"135km S of King Salmon, Alaska",earthquake
2015-08-06T12:17:24.080Z,40.3265,-121.6911667,9.27,1.04,md,11,106,0.09062,0.04,nc,nc72501551,2015-08-06T17:36:53.180Z,"24km SE of Shingletown, California",earthquake
2015-08-06T12:16:51.000Z,61.4915,-147.7918,25.1,1.6,ml,,,,0.73,ak,ak11670435,2015-08-06T12:35:11.671Z,"63km ESE of Lazy Mountain, Alaska",earthquake
2015-08-06T12:11:48.000Z,60.2294,-141.7177,9.3,0.8,ml,,,,0.42,ak,ak11670433,2015-08-06T12:24:50.114Z,"43km ENE of Cape Yakataga, Alaska",earthquake
2015-08-06T12:11:29.000Z,68.9546,-145.7008,4.3,2.6,ml,,,,0.55,ak,ak11670434,2015-08-06T20:14:07.348Z,"92km N of Arctic Village, Alaska",earthquake
2015-08-06T12:05:15.833Z,36.624,-117.8547,0,0.82,ml,10,150.66,0.259,0.1515,nn,nn00505302,2015-08-07T02:36:37.281Z,"18km E of Lone Pine, California",earthquake
2015-08-06T11:56:36.200Z,19.4866,-66.3496,44,3.3,Md,5,298.8,1.19565764,0.2,pr,pr15218022,2015-08-06T19:59:14.046Z,"112km N of Brenas, Puerto Rico",earthquake
2015-08-06T11:52:07.560Z,36.5531667,-121.1106667,9.4,1.09,md,10,104,0.05126,0.07,nc,nc72501546,2015-08-07T04:29:59.910Z,"24km NE of Soledad, California",earthquake
2015-08-06T11:17:39.500Z,19.3579,-66.3619,78,3.5,Md,12,244.8,0.88933213,0.34,pr,pr15218011,2015-08-06T19:20:23.400Z,"98km N of Brenas, Puerto Rico",earthquake
2015-08-06T11:17:29.900Z,33.0343333,-116.4166667,9.222,1.11,ml,14,92,0.142,0.2,ci,ci37221575,2015-08-06T14:12:58.040Z,"18km ESE of Julian, California",earthquake
2015-08-06T11:16:41.208Z,37.4657,-117.8849,0,0.65,ml,7,319.31,0.301,0.1318,nn,nn00505342,2015-08-07T02:39:11.102Z,"46km ENE of Bishop, California",earthquake
2015-08-06T11:13:34.780Z,37.5493333,-118.6435,9.54,0.96,md,14,207,0.153,0.03,nc,nc72501511,2015-08-06T18:18:02.810Z,"26km NW of West Bishop, California",earthquake
2015-08-06T11:11:19.540Z,55.479,-158.5443,60.54,4.4,mb,,152,1.109,0.95,us,us10002z2r,2015-08-07T01:08:48.607Z,"87km S of Chignik Lake, Alaska",earthquake
2015-08-06T11:03:28.813Z,37.4557,-117.8755,0,0.5,ml,9,186.77,0.288,0.154,nn,nn00505300,2015-08-07T02:36:22.463Z,"47km ENE of Bishop, California",earthquake
2015-08-06T10:56:36.000Z,61.5072,-146.6183,30.6,1.4,ml,,,,0.72,ak,ak11670422,2015-08-06T11:12:08.850Z,"44km NNW of Valdez, Alaska",earthquake
2015-08-06T10:50:34.000Z,59.7809,-152.8413,8,2.6,ml,,,,0.7,ak,ak11670418,2015-08-06T18:53:17.491Z,"56km W of Anchor Point, Alaska",earthquake
